;DocumentID;Date;SKU;Price;Discount;Customer;Quantity
1968;2398;11/09/2019;544;525.423729;94.576271;370;2
1969;2399;11/09/2019;223;918.576271;165.343729;284;4
1970;2400;12/09/2019;519;2440.677966;439.322034;99;16
1971;2401;12/09/2019;875;745.762712;134.237288;182;4
1972;2401;12/09/2019;975;677.966102;122.033898;182;4
1973;2401;12/09/2019;976;1491.525424;268.474576;182;8
1974;2401;12/09/2019;1408;199.152542;35.847458;182;1
1975;2401;12/09/2019;1443;1864.40678;335.59322;182;8
1976;2402;12/09/2019;1776;915.254237;164.745763;68;4
1977;2403;12/09/2019;1777;731.711864;131.708136;351;2
1978;2403;12/09/2019;166;1228.813559;221.186441;351;5
1979;2403;12/09/2019;2476;720.338983;129.661017;351;2
1980;2404;12/09/2019;523;1352.542373;243.457627;558;8
1981;2405;12/09/2019;541;548.135593;98.664407;139;4
1982;2406;12/09/2019;1777;2867.79661;516.20339;407;8
1983;2407;12/09/2019;522;711.864407;128.135593;396;4
1984;2408;12/09/2019;522;1062.711864;191.288136;383;6
1985;2409;12/09/2019;1777;358.474576;64.525424;407;1
1986;2410;12/09/2019;1780;1550.847458;279.152542;578;6
1987;2411;12/09/2019;1773;533.898305;96.101695;231;2
1988;2412;12/09/2019;1713;1627.118644;292.881356;275;4
1989;2413;12/09/2019;88;949.152542;170.847458;214;4
1990;2414;12/09/2019;525;676.271186;121.728814;604;4
1991;2415;12/09/2019;668;655.245763;117.944237;6;1
1992;2415;12/09/2019;685;770.915254;138.764746;6;1
1993;2416;12/09/2019;523;1423.728814;256.271186;68;8
1994;2417;12/09/2019;2307;3355.932203;604.067797;189;4
1995;2418;12/09/2019;1776;443.898305;79.901695;36;2
1996;2419;12/09/2019;1778;372.881356;67.118644;511;1
1997;2420;13/09/2019;1983;241.525424;43.474576;284;1
1998;2420;13/09/2019;1895;402.542373;72.457627;284;2
1999;2420;13/09/2019;1156;292.372881;52.627119;284;1
2000;2420;13/09/2019;215;376.20339;67.71661;284;2
2001;2421;13/09/2019;538;5152.542373;927.457627;332;38
2002;2422;13/09/2019;1796;756.779661;136.220339;313;4
2003;2423;13/09/2019;1308;1384.711864;249.248136;151;2
2004;2424;13/09/2019;1443;932.20339;167.79661;156;4
2005;2424;13/09/2019;523;1423.728814;256.271186;156;8
2006;2424;13/09/2019;541;559.322034;100.677966;156;4
2007;2424;13/09/2019;976;1627.118644;292.881356;156;8
2008;2425;13/09/2019;2173;219.70339;39.54661;506;1
2009;2426;13/09/2019;1776;1331.694915;239.705085;36;6
2010;2427;13/09/2019;2424;1408.474576;253.525424;18;6
2011;2428;13/09/2019;2329;5355.932203;964.067797;567;16
2012;2428;13/09/2019;1776;1830.508475;329.491525;567;8
2013;2428;13/09/2019;1133;864.40678;155.59322;567;4
2014;2428;13/09/2019;1780;2067.79661;372.20339;567;8
2015;2428;13/09/2019;975;2033.898305;366.101695;567;12
2016;2428;13/09/2019;884;3135.59322;564.40678;567;20
2017;2428;13/09/2019;875;2983.050847;536.949153;567;16
2018;2428;13/09/2019;541;1677.966102;302.033898;567;12
2019;2428;13/09/2019;523;1423.728814;256.271186;567;8
2020;2428;13/09/2019;525;1423.728814;256.271186;567;8
2021;2428;13/09/2019;530;898.305085;161.694915;567;4
2022;2429;13/09/2019;525;1288.135593;231.864407;75;8
2023;2429;13/09/2019;523;1288.135593;231.864407;75;8
2024;2429;13/09/2019;519;1220.338983;219.661017;75;8
2025;2430;13/09/2019;574;949.152542;170.847458;92;4
2026;2430;13/09/2019;2528;676.271186;121.728814;92;4
2027;2431;13/09/2019;108;1830.508475;329.491525;187;4
2028;2432;13/09/2019;1776;457.627119;82.372881;308;2
2029;2433;13/09/2019;1780;491.101695;88.398305;74;2
2030;2434;13/09/2019;2222;1513.559322;272.440678;99;8
2031;2434;13/09/2019;2416;1577.966102;284.033898;99;8
2032;2435;13/09/2019;1456;1311.864407;236.135593;182;4
2033;2436;13/09/2019;537;830.508475;149.491525;365;4
2034;2437;13/09/2019;581;382.20339;68.79661;284;1
2035;2437;13/09/2019;549;356.779661;64.220339;284;1
2036;2437;13/09/2019;921;185.169492;33.330508;284;1
2037;2437;13/09/2019;1452;3403.38983;612.61017;284;4
2038;2437;13/09/2019;2186;510.169492;91.830508;284;1
2039;2437;13/09/2019;1895;402.542373;72.457627;284;2
2040;2437;13/09/2019;2351;695.864407;125.255593;284;2
2041;2438;14/09/2019;541;1096.271186;197.328814;139;8
2042;2439;14/09/2019;2537;1779.661017;320.338983;251;2
2043;2440;14/09/2019;1779;872.881356;157.118644;109;2
2044;2441;14/09/2019;1284;380.508475;68.491525;496;1
2045;2442;14/09/2019;215;1389.830508;250.169492;396;8
2046;2443;14/09/2019;2329;1338.983051;241.016949;169;4
2047;2444;14/09/2019;981;1050.847458;189.152542;497;4
2048;2445;14/09/2019;2216;364.40678;65.59322;496;2
2049;2446;14/09/2019;2424;494.915254;89.084746;109;2
2050;2447;14/09/2019;2329;6991.525424;1258.474576;66;22
2051;2448;14/09/2019;1778;745.762712;134.237288;511;2
2052;2449;14/09/2019;884;627.118644;112.881356;182;4
2053;2450;14/09/2019;140;847.118644;152.481356;56;4
2054;2451;14/09/2019;210;1857.627119;334.372881;25;4
2055;2452;14/09/2019;1901;181.144068;32.605932;284;1
2056;2452;14/09/2019;1711;1967.220339;354.099661;284;4
2057;2452;14/09/2019;2359;605.932203;109.067797;284;1
2058;2453;14/09/2019;215;6440.677966;1159.322034;22;40
2059;2454;14/09/2019;215;660.169492;118.830508;604;4
2060;2454;14/09/2019;568;1127.118644;202.881356;604;4
2061;2455;14/09/2019;1776;2173.728814;391.271186;82;10
2062;2456;14/09/2019;519;677.966102;122.033898;575;4
2063;2457;16/09/2019;1348;1550.847458;279.152542;288;2
2064;2458;16/09/2019;469;635.59322;114.40678;231;2
2065;2459;16/09/2019;884;627.118644;112.881356;182;4
2066;2460;16/09/2019;523;711.864407;128.135593;273;4
2067;2460;16/09/2019;525;711.864407;128.135593;273;4
2068;2460;16/09/2019;519;677.966102;122.033898;273;4
2069;2461;16/09/2019;525;711.864407;128.135593;499;4
2070;2461;16/09/2019;523;711.864407;128.135593;499;4
2071;2462;16/09/2019;2538;714.79661;128.66339;292;2
2072;2463;16/09/2019;1008;979.084746;176.235254;313;4
2073;2464;16/09/2019;1777;731.711864;131.708136;511;2
2074;2465;16/09/2019;975;332.20339;59.79661;323;2
2075;2466;16/09/2019;1134;983.050847;176.949153;182;4
2076;2467;16/09/2019;884;595.762712;107.237288;99;4
2077;2468;16/09/2019;1777;1433.898305;258.101695;169;4
2078;2469;16/09/2019;194;881.355932;158.644068;214;4
2079;2470;16/09/2019;875;745.762712;134.237288;396;4
2080;2470;16/09/2019;975;1355.932203;244.067797;396;8
2081;2471;16/09/2019;223;821.186441;147.813559;552;4
2082;2472;16/09/2019;224;1046.440678;188.359322;68;4
2083;2472;16/09/2019;215;1021.525424;183.874576;68;6
2084;2473;16/09/2019;166;1966.101695;353.898305;351;8
2085;2474;16/09/2019;519;644.067797;115.932203;29;4
2086;2474;16/09/2019;523;677.966102;122.033898;29;4
2087;2474;16/09/2019;525;677.966102;122.033898;29;4
2088;2474;16/09/2019;1776;847.457627;152.542373;29;4
2089;2475;16/09/2019;975;677.966102;122.033898;332;4
2090;2475;16/09/2019;884;627.118644;112.881356;332;4
2091;2475;16/09/2019;197;1864.40678;335.59322;332;8
2092;2476;17/09/2019;1426;3269.38983;588.49017;161;4
2093;2477;17/09/2019;1827;345.762712;62.237288;2;2
2094;2478;17/09/2019;223;821.186441;147.813559;604;4
2095;2478;17/09/2019;976;201.271186;36.228814;604;1
2096;2478;17/09/2019;523;676.271186;121.728814;604;4
2097;2479;17/09/2019;522;676.271186;121.728814;224;4
2098;2480;17/09/2019;544;1016.949153;183.050847;22;4
2099;2480;17/09/2019;818;470.338983;84.661017;22;1
2100;2480;17/09/2019;197;2656.779661;478.220339;22;12
2101;2481;17/09/2019;2528;373.728814;67.271186;383;2
2102;2482;17/09/2019;535;1203.38983;216.61017;577;4
2103;2483;17/09/2019;1777;731.711864;131.708136;511;2
2104;2484;17/09/2019;1443;932.20339;167.79661;76;4
2105;2484;17/09/2019;884;627.118644;112.881356;76;4
2106;2485;17/09/2019;523;711.864407;128.135593;308;4
2107;2485;17/09/2019;519;677.966102;122.033898;308;4
2108;2486;18/09/2019;523;711.864407;128.135593;323;4
2109;2487;18/09/2019;107;514.144068;92.545932;284;1
2110;2488;18/09/2019;654;378.389831;68.110169;284;2
2111;2488;18/09/2019;875;216.101695;38.898305;284;1
2112;2488;18/09/2019;1728;2009.288136;361.671864;284;4
2113;2488;18/09/2019;1638;1304.237288;234.762712;284;4
2114;2489;18/09/2019;525;711.864407;128.135593;130;4
2115;2490;18/09/2019;223;864.40678;155.59322;161;4
2116;2491;18/09/2019;194;813.559322;146.440678;139;4
2117;2492;18/09/2019;580;720.338983;129.661017;248;2
2118;2493;18/09/2019;2447;782.898305;140.921695;38;2
2119;2494;18/09/2019;557;1566.101695;281.898305;248;8
2120;2494;18/09/2019;558;830.508475;149.491525;248;4
2121;2494;18/09/2019;543;1593.220339;286.779661;248;8
2122;2495;18/09/2019;1443;466.101695;83.898305;189;2
2123;2496;18/09/2019;2455;3922.033898;705.966102;169;4
2124;2497;18/09/2019;542;762.711864;137.288136;351;4
2125;2497;18/09/2019;163;449.152542;80.847458;351;2
2126;2498;18/09/2019;224;2092.881356;376.718644;280;8
2127;2499;18/09/2019;581;1474.576271;265.423729;511;4
2128;2500;18/09/2019;1813;2288.135593;411.864407;264;4
2129;2501;18/09/2019;992;1610.169492;289.830508;567;4
2130;2502;18/09/2019;2305;2654.237288;477.762712;284;6
2131;2502;18/09/2019;2240;737.288136;132.711864;284;2
2132;2503;18/09/2019;172;1494.915254;269.084746;18;4
2133;2504;19/09/2019;541;1594.067797;286.932203;447;12
2134;2504;19/09/2019;538;1642.372881;295.627119;447;12
2135;2504;19/09/2019;2199;692.372881;124.627119;447;4
2136;2504;19/09/2019;1776;652.118644;117.381356;447;3
2137;2505;19/09/2019;1780;2946.610169;530.389831;447;12
2138;2505;19/09/2019;541;1594.067797;286.932203;447;12
2139;2505;19/09/2019;558;1481.355932;266.644068;447;8
2140;2505;19/09/2019;678;388.135593;69.864407;447;2
2141;2505;19/09/2019;975;644.067797;115.932203;447;4
2142;2505;19/09/2019;884;1787.288136;321.711864;447;12
2143;2505;19/09/2019;191;1384.745763;249.254237;447;8
2144;2505;19/09/2019;140;2318.644068;417.355932;447;12
2145;2506;19/09/2019;193;505.084746;90.915254;25;2
2146;2507;19/09/2019;875;745.762712;134.237288;189;4
2147;2507;19/09/2019;975;1355.932203;244.067797;189;8
2148;2507;19/09/2019;1443;1864.40678;335.59322;189;8
2149;2508;19/09/2019;2379;1477.966102;266.033898;169;4
2150;2508;19/09/2019;875;745.762712;134.237288;169;4
2151;2508;19/09/2019;884;627.118644;112.881356;169;4
2152;2509;19/09/2019;2528;2028.813559;365.186441;92;12
2153;2510;19/09/2019;2174;1803.389831;324.610169;131;2
2154;2511;19/09/2019;816;1258.474576;226.525424;288;3
2155;2512;19/09/2019;226;684.322034;123.177966;66;2
2156;2513;19/09/2019;553;669.491525;120.508475;488;2
2157;2514;19/09/2019;975;1355.932203;244.067797;275;8
2158;2514;19/09/2019;976;1593.220339;286.779661;275;8
2159;2515;19/09/2019;976;1423.728814;256.271186;182;8
2160;2515;19/09/2019;975;677.966102;122.033898;182;4
2161;2516;19/09/2019;950;1355.932203;244.067797;240;4
2162;2517;19/09/2019;1008;489.542373;88.117627;74;2
2163;2518;19/09/2019;541;1677.966102;302.033898;567;12
2164;2518;19/09/2019;571;296.610169;53.389831;567;1
2165;2519;19/09/2019;166;983.050847;176.949153;288;4
2166;2520;19/09/2019;549;357.457627;64.342373;284;1
2167;2520;19/09/2019;950;412.186441;74.193559;284;1
2168;2520;19/09/2019;1531;1562.745763;281.294237;284;2
2169;2521;19/09/2019;851;4338.983051;781.016949;224;4
2170;2522;19/09/2019;678;435.169492;78.330508;539;2
2171;2523;20/09/2019;206;1525.423729;274.576271;592;4
2172;2524;20/09/2019;527;915.254237;164.745763;308;4
2173;2525;20/09/2019;875;199.152542;35.847458;161;1
2174;2526;20/09/2019;522;711.864407;128.135593;148;4
2175;2527;20/09/2019;1405;3389.830508;610.169492;182;4
2176;2528;20/09/2019;1777;1457.627119;262.372881;331;4
2177;2529;20/09/2019;525;745.762712;134.237288;575;4
2178;2530;20/09/2019;525;644.067797;115.932203;75;4
2179;2530;20/09/2019;529;677.966102;122.033898;75;4
2180;2530;20/09/2019;875;3389.830508;610.169492;75;20
2181;2530;20/09/2019;975;3093.220339;556.779661;75;20
2182;2530;20/09/2019;976;3559.322034;640.677966;75;20
2183;2530;20/09/2019;519;1220.338983;219.661017;75;8
2184;2530;20/09/2019;1443;4237.288135;762.711865;75;20
2185;2531;20/09/2019;519;644.067797;115.932203;604;4
2186;2532;20/09/2019;875;1491.525424;268.474576;487;8
2187;2533;20/09/2019;573;593.220339;106.779661;351;2
2188;2534;20/09/2019;576;1683.559322;303.040678;18;4
2189;2535;20/09/2019;193;908.474576;163.525424;447;4
2190;2536;20/09/2019;150;549.067797;98.832203;284;2
2191;2537;21/09/2019;708;2029.101695;365.238305;151;2
2192;2538;21/09/2019;976;2270.338983;408.661017;22;12
2193;2538;21/09/2019;194;3118.644068;561.355932;22;16
2194;2538;21/09/2019;197;2656.779661;478.220339;22;12
2195;2539;21/09/2019;129;255.932203;46.067797;325;1
2196;2540;21/09/2019;130;720.338983;129.661017;351;2
2197;2541;21/09/2019;523;177.966102;32.033898;323;1
2198;2542;21/09/2019;519;677.966102;122.033898;308;4
2199;2543;21/09/2019;2452;1508.474576;271.525424;600;4
2200;2544;21/09/2019;2334;612.338983;110.221017;155;1
2201;2545;21/09/2019;2334;612.338983;110.221017;155;1
2202;2546;21/09/2019;571;593.220339;106.779661;487;2
2203;2547;21/09/2019;2216;728.813559;131.186441;161;4
2204;2548;21/09/2019;140;216.101695;38.898305;155;1
2205;2549;21/09/2019;2329;1338.983051;241.016949;169;4
2206;2550;21/09/2019;2329;2677.966102;482.033898;485;8
2207;2551;21/09/2019;1207;1168.135593;210.264407;511;4
2208;2552;23/09/2019;1983;241.525424;43.474576;284;1
2209;2553;23/09/2019;496;1494.915254;269.084746;68;8
2210;2553;23/09/2019;503;2292.20339;412.59661;68;12
2211;2553;23/09/2019;497;1661.016949;298.983051;68;8
2212;2554;23/09/2019;491;1288.135593;231.864407;499;8
2213;2554;23/09/2019;1801;983.050847;176.949153;499;4
2214;2554;23/09/2019;1803;1389.830508;250.169492;499;4
2215;2554;23/09/2019;1806;1423.728814;256.271186;499;4
2216;2554;23/09/2019;1807;1610.169492;289.830508;499;4
2217;2555;23/09/2019;1803;1980.508475;356.491525;99;6
2218;2555;23/09/2019;497;805.084746;144.915254;99;4
2219;2555;23/09/2019;522;338.135593;60.864407;99;2
2220;2556;23/09/2019;491;4449.152542;800.847458;99;30
2221;2556;23/09/2019;498;3305.084746;594.915254;99;20
2222;2556;23/09/2019;1801;2330.508475;419.491525;99;10
2223;2557;23/09/2019;530;1656.745763;298.214237;80;8
2224;2558;23/09/2019;530;1661.016949;298.983051;75;8
2225;2559;23/09/2019;530;898.305085;161.694915;273;4
2226;2560;23/09/2019;538;1152.542373;207.457627;156;8
2227;2561;23/09/2019;529;1093.220339;196.779661;604;6
2228;2562;23/09/2019;538;2813.559322;506.440678;407;20
2229;2563;23/09/2019;1687;1271.186441;228.813559;575;4
2230;2564;23/09/2019;2351;1406.779661;253.220339;332;4
2231;2564;23/09/2019;224;1525.423729;274.576271;332;6
2232;2564;23/09/2019;150;1838.983051;331.016949;332;7
2233;2565;23/09/2019;519;614.576271;110.623729;363;4
2234;2565;23/09/2019;525;1395.254237;251.145763;363;8
2235;2565;23/09/2019;571;1135.59322;204.40678;363;4
2236;2565;23/09/2019;2216;2033.898305;366.101695;363;12
2237;2565;23/09/2019;2528;711.864407;128.135593;363;4
2238;2565;23/09/2019;1284;1450.847458;261.152542;363;4
2239;2566;23/09/2019;522;711.864407;128.135593;322;4
2240;2567;23/09/2019;529;764.067797;137.532203;558;4
2241;2567;23/09/2019;1796;1171.016949;210.783051;558;6
2242;2568;23/09/2019;2109;825.830508;148.649492;313;2
2243;2569;23/09/2019;519;627.118644;112.881356;383;4
2244;2569;23/09/2019;522;354.237288;63.762712;383;2
2245;2569;23/09/2019;523;711.864407;128.135593;383;4
2246;2569;23/09/2019;884;470.338983;84.661017;383;3
2247;2570;23/09/2019;1250;1760.440678;316.879322;596;4
2248;2571;23/09/2019;2522;4915.254237;884.745763;443;2
2249;2572;23/09/2019;523;1423.728814;256.271186;308;8
2250;2573;23/09/2019;2050;377.830508;68.009492;159;1
2251;2574;23/09/2019;567;479.169492;86.250508;506;2
2252;2575;23/09/2019;2186;515.983051;92.876949;170;1
2253;2576;23/09/2019;2116;3365.762712;605.837288;595;4
2254;2577;23/09/2019;538;2796.610169;503.389831;360;20
2255;2578;23/09/2019;538;1152.542373;207.457627;396;8
2256;2579;23/09/2019;538;1830.508475;329.491525;396;12
2257;2580;23/09/2019;171;1993.220339;358.779661;68;4
2258;2581;23/09/2019;1775;1220.338983;219.661017;574;4
2259;2582;23/09/2019;1812;1387.152542;249.687458;488;4
2260;2583;23/09/2019;1835;705.932203;127.067797;68;1
2261;2584;24/09/2019;2329;2295.762712;413.237288;280;7
2262;2584;24/09/2019;523;697.627119;125.572881;280;4
2263;2584;24/09/2019;525;2790.508475;502.291525;280;16
2264;2585;24/09/2019;538;1576.271186;283.728814;74;12
2265;2586;24/09/2019;523;676.271186;121.728814;604;4
2266;2586;24/09/2019;522;338.135593;60.864407;604;2
2267;2586;24/09/2019;1776;1304.237288;234.762712;604;6
2268;2587;24/09/2019;804;1941.864407;349.535593;284;4
2269;2587;24/09/2019;223;458.898305;82.601695;284;2
2270;2588;24/09/2019;128;788.847458;141.992542;38;4
2271;2589;24/09/2019;166;4406.779661;793.220339;74;20
2272;2590;24/09/2019;2216;728.813559;131.186441;313;4
2273;2591;24/09/2019;215;745.762712;134.237288;18;4
2274;2592;24/09/2019;2216;182.20339;32.79661;313;1
2275;2593;24/09/2019;202;533.898305;96.101695;546;2
2276;2594;24/09/2019;2723;67.79661;12.20339;544;1
2277;2595;24/09/2019;1310;211.864407;38.135593;280;1
2278;2595;24/09/2019;868;199.152542;35.847458;280;1
2279;2596;24/09/2019;884;1254.237288;225.762712;281;8
2280;2596;24/09/2019;543;711.864407;128.135593;281;4
2281;2597;24/09/2019;223;1545.762712;278.237288;188;8
2282;2598;24/09/2019;197;245.762712;44.237288;331;1
2283;2599;24/09/2019;223;797.288136;143.511864;131;4
2284;2600;24/09/2019;223;772.881356;139.118644;74;4
2285;2601;24/09/2019;223;772.881356;139.118644;99;4
2286;2602;24/09/2019;1134;1101.694915;198.305085;234;4
2287;2603;24/09/2019;503;740.677966;133.322034;506;4
2288;2604;24/09/2019;393;2229.559322;401.320678;488;4
2289;2605;24/09/2019;981;275.423729;49.576271;574;1
2290;2606;24/09/2019;195;983.050847;176.949153;214;4
2291;2607;24/09/2019;2117;4830.508475;869.491525;130;2
2292;2608;24/09/2019;378;350.211864;63.038136;284;1
2293;2608;24/09/2019;136;599.288136;107.871864;284;1
2294;2609;25/09/2019;378;722.847458;130.112542;363;2
2295;2610;25/09/2019;538;4033.898305;726.101695;351;28
2296;2611;25/09/2019;223;1627.118644;292.881356;501;8
2297;2612;25/09/2019;574;1000;180;248;4
2298;2613;25/09/2019;1115;1983.050847;356.949153;182;4
2299;2614;25/09/2019;223;1491.525424;268.474576;75;8
2300;2615;25/09/2019;2117;4830.508475;869.491525;130;2
2301;2616;25/09/2019;562;211.864407;38.135593;177;1
2302;2617;25/09/2019;1779;436.440678;78.559322;511;1
2303;2618;25/09/2019;2523;581.355932;104.644068;407;2
2304;2619;25/09/2019;2151;536.627119;96.592881;313;2
2305;2620;25/09/2019;2216;2033.898305;366.101695;578;12
2306;2621;25/09/2019;1357;1652.542373;297.457627;280;2
2307;2622;25/09/2019;1510;2881.355932;518.644068;317;4
2308;2623;25/09/2019;2216;1288.135593;231.864407;506;8
2309;2623;25/09/2019;2199;1288.135593;231.864407;506;8
2310;2624;25/09/2019;2199;644.067797;115.932203;224;4
2311;2624;25/09/2019;2216;644.067797;115.932203;224;4
2312;2624;25/09/2019;2158;281.355932;50.644068;224;1
2313;2625;25/09/2019;172;1457.627119;262.372881;604;4
2314;2626;25/09/2019;2288;1186.440678;213.559322;331;4
2315;2627;25/09/2019;780;1440.677966;259.322034;189;4
2316;2628;25/09/2019;890;2229.559322;401.320678;169;4
2317;2629;25/09/2019;884;4449.152542;800.847458;22;30
2318;2630;25/09/2019;884;4449.152542;800.847458;22;30
2319;2631;25/09/2019;192;830.508475;149.491525;595;4
2320;2632;25/09/2019;523;1067.79661;192.20339;383;6
2321;2633;25/09/2019;1509;1708.474576;307.525424;447;4
2322;2634;25/09/2019;2307;3155.932203;568.067797;284;4
2323;2634;25/09/2019;220;235.084746;42.315254;284;1
2324;2635;26/09/2019;731;9745.762712;1754.237288;360;4
2325;2636;26/09/2019;181;1932.20339;347.79661;272;4
2326;2637;26/09/2019;2173;207.627119;37.372881;506;1
2327;2638;26/09/2019;1443;466.101695;83.898305;496;2
2328;2639;26/09/2019;519;677.966102;122.033898;539;4
2329;2639;26/09/2019;537;745.762712;134.237288;539;4
2330;2640;26/09/2019;2523;1186.440678;213.559322;76;4
2331;2641;26/09/2019;2528;1067.79661;192.20339;17;6
2332;2641;26/09/2019;1776;915.254237;164.745763;17;4
2333;2641;26/09/2019;1774;1288.135593;231.864407;17;4
2334;2641;26/09/2019;2199;847.457627;152.542373;17;5
2335;2641;26/09/2019;1778;1474.576271;265.423729;17;4
2336;2641;26/09/2019;884;627.118644;112.881356;17;4
2337;2641;26/09/2019;975;677.966102;122.033898;17;4
2338;2641;26/09/2019;519;338.983051;61.016949;17;2
2339;2642;26/09/2019;541;559.322034;100.677966;17;4
2340;2642;26/09/2019;567;1728.813559;311.186441;17;8
2341;2642;26/09/2019;2199;182.20339;32.79661;17;1
2342;2643;26/09/2019;2528;762.711864;137.288136;487;4
2343;2643;26/09/2019;975;677.966102;122.033898;487;4
2344;2643;26/09/2019;223;813.559322;146.440678;487;4
2345;2644;26/09/2019;1778;1491.525424;268.474576;574;4
2346;2645;26/09/2019;523;186.440678;33.559322;511;1
2347;2646;26/09/2019;816;838.983051;151.016949;388;2
2348;2646;26/09/2019;166;983.050847;176.949153;388;4
2349;2647;26/09/2019;129;508.474576;91.525424;284;2
2350;2647;26/09/2019;722;1932.20339;347.79661;284;4
2351;2647;26/09/2019;522;718.949153;129.410847;284;4
2352;2647;26/09/2019;2041;1439.847458;259.172542;284;2
2353;2647;26/09/2019;1959;161.016949;28.983051;284;1
2354;2648;27/09/2019;522;711.864407;128.135593;332;4
2355;2648;27/09/2019;520;1355.932203;244.067797;332;8
2356;2648;27/09/2019;525;1423.728814;256.271186;332;8
2357;2648;27/09/2019;529;728.813559;131.186441;332;4
2358;2648;27/09/2019;530;1796.610169;323.389831;332;8
2359;2649;27/09/2019;2349;1033.898305;186.101695;332;4
2360;2650;27/09/2019;1310;211.864407;38.135593;280;1
2361;2650;27/09/2019;353;136.864407;24.635593;280;1
2362;2651;27/09/2019;561;233.050847;41.949153;177;1
2363;2652;27/09/2019;526;796.610169;143.389831;38;4
2364;2653;27/09/2019;2528;2135.59322;384.40678;331;12
2365;2654;27/09/2019;1744;2457.627119;442.372881;152;4
2366;2655;27/09/2019;2372;837.288136;150.711864;224;4
2367;2656;27/09/2019;1056;779.661017;140.338983;231;2
2368;2657;27/09/2019;538;144.067797;25.932203;18;1
2369;2658;27/09/2019;525;711.864407;128.135593;331;4
2370;2658;27/09/2019;523;711.864407;128.135593;331;4
2371;2658;27/09/2019;2199;1355.932203;244.067797;331;8
2372;2659;27/09/2019;127;1154.169492;207.750508;99;2
2373;2660;27/09/2019;976;1423.728814;256.271186;75;8
2374;2660;27/09/2019;884;1152.542373;207.457627;75;8
2375;2660;27/09/2019;1774;5762.711864;1037.288136;75;20
2376;2661;27/09/2019;568;618.644068;111.355932;18;2
2377;2662;27/09/2019;790;472.033898;84.966102;551;2
2378;2663;27/09/2019;542;728.813559;131.186441;17;4
2379;2663;27/09/2019;2199;677.966102;122.033898;17;4
2380;2664;27/09/2019;1778;708.474576;127.525424;604;2
2381;2664;27/09/2019;530;853.38983;153.61017;604;4
2382;2665;27/09/2019;530;949.152542;170.847458;511;4
2383;2666;28/09/2019;2045;3762.711864;677.288136;284;4
2384;2666;28/09/2019;2393;5389.830508;970.169492;284;4
2385;2667;28/09/2019;1639;236.737288;42.612712;501;1
2386;2668;28/09/2019;138;1484.745763;267.254237;575;4
2387;2669;28/09/2019;1443;932.20339;167.79661;388;4
2388;2670;28/09/2019;1876;4110.169492;739.830508;130;2
2389;2671;28/09/2019;2336;536.20339;96.51661;487;2
2390;2672;28/09/2019;2278;1830.508475;329.491525;447;4
2391;2673;28/09/2019;2528;1352.542373;243.457627;447;8
2392;2673;28/09/2019;2072;1062.711864;191.288136;447;8
2393;2674;28/09/2019;981;1576.271186;283.728814;497;6
2394;2675;28/09/2019;787;931.389831;167.650169;159;2
2395;2676;28/09/2019;530;440.677966;79.322034;281;2
2396;2677;28/09/2019;2268;1864.40678;335.59322;331;4
2397;2678;30/09/2019;1779;872.881356;157.118644;511;2
2398;2679;30/09/2019;2305;2125.423729;382.576271;284;4
2399;2680;30/09/2019;198;399.957627;71.992373;323;1
2400;2681;30/09/2019;1780;736.652542;132.597458;558;3
2401;2681;30/09/2019;1776;1738.983051;313.016949;558;8
2402;2682;30/09/2019;538;720.338983;129.661017;18;5
2403;2682;30/09/2019;976;1491.525424;268.474576;18;8
2404;2683;30/09/2019;538;4322.033898;777.966102;248;30
2405;2684;30/09/2019;538;4105.932203;739.067797;82;30
2406;2685;30/09/2019;2329;6355.932203;1144.067797;240;20
2407;2686;30/09/2019;1443;11228.81356;2021.186441;497;50
2408;2687;30/09/2019;538;2364.40678;425.59322;74;18
2409;2688;30/09/2019;2222;1513.559322;272.440678;74;8
2410;2688;30/09/2019;2416;1577.966102;284.033898;74;8
2411;2689;30/09/2019;1045;995.762712;179.237288;211;1
2412;2690;30/09/2019;992;405.084746;72.915254;109;1
2413;2691;30/09/2019;1776;457.627119;82.372881;574;2
2414;2692;30/09/2019;2117;9745.762712;1754.237288;396;4
2415;2693;30/09/2019;530;2245.762712;404.237288;499;10
2416;2693;30/09/2019;549;334.474576;60.205424;499;1
2417;2694;30/09/2019;975;677.966102;122.033898;45;4
2418;2695;30/09/2019;884;152.542373;27.457627;539;1
2419;2695;30/09/2019;541;1084.745763;195.254237;539;8
2420;2695;30/09/2019;543;389.830508;70.169492;539;2
2421;2695;30/09/2019;530;1762.711864;317.288136;539;8
2422;2695;30/09/2019;529;762.711864;137.288136;539;4
2423;2695;30/09/2019;523;347.457627;62.542373;539;2
2424;2695;30/09/2019;522;694.915254;125.084746;539;4
2425;2695;30/09/2019;525;694.915254;125.084746;539;4
2426;2695;30/09/2019;528;864.40678;155.59322;539;4
2427;2695;30/09/2019;519;1322.033898;237.966102;539;8
2428;2695;30/09/2019;491;1254.237288;225.762712;539;8
2429;2695;30/09/2019;498;1389.830508;250.169492;539;8
2430;2695;30/09/2019;1806;1406.779661;253.220339;539;4
2431;2695;30/09/2019;1774;1271.186441;228.813559;539;4
2432;2695;30/09/2019;2372;432.20339;77.79661;539;2
2433;2696;30/09/2019;1408;847.457627;152.542373;487;4
2434;2697;30/09/2019;1807;2012.711864;362.288136;499;5
