;DocumentID;Date;SKU;Price;Discount;Customer;Quantity
803;1568;24/07/2019;54;344;62;68;4
804;1569;24/07/2019;224;1017;183;56;4
805;1570;24/07/2019;1618;1337;241;231;4
809;1574;25/07/2019;223;847;152;537;2
810;1575;25/07/2019;1786;748;135;511;4
811;1576;25/07/2019;1526;3166;570;264;2
812;1577;25/07/2019;553;656;118;488;8
814;1579;25/07/2019;112;705;127;322;2
815;1580;25/07/2019;1443;551;99;88;1
817;1582;25/07/2019;1959;161;29;284;4
819;1583;25/07/2019;2199;714;129;313;4
823;1585;26/07/2019;582;915;165;272;1
824;1586;26/07/2019;2455;910;164;131;4
825;1587;26/07/2019;1423;2542;458;567;10
826;1588;26/07/2019;2199;1695;305;501;4
828;1590;26/07/2019;2025;1686;303;68;4
836;1594;26/07/2019;194;1492;268;360;2
839;1595;26/07/2019;574;528;95;351;4
844;1597;26/07/2019;538;839;151;575;4
849;1599;26/07/2019;2424;499;90;351;12
856;1602;26/07/2019;2436;593;107;151;12
859;1604;26/07/2019;1596;888;160;284;4
862;1606;27/07/2019;1509;1773;319;600;1
863;1607;27/07/2019;921;173;31;473;2
864;1608;27/07/2019;219;407;73;596;4
865;1609;27/07/2019;2183;678;122;501;2
866;1610;27/07/2019;1351;3771;679;546;3
868;1612;27/07/2019;779;1508;271;351;4
869;1613;27/07/2019;2199;678;122;447;2
871;1614;27/07/2019;875;456;82;284;1
872;1615;29/07/2019;2158;297;53;151;4
874;1617;29/07/2019;226;1412;254;537;4
877;1620;29/07/2019;196;1508;272;38;1
878;1621;29/07/2019;2056;552;99;489;4
879;1622;29/07/2019;150;1051;189;56;4
880;1623;29/07/2019;219;763;137;551;1
883;1626;29/07/2019;818;1983;357;156;4
884;1627;29/07/2019;150;1102;198;76;4
885;1628;29/07/2019;478;3488;628;501;4
886;1629;29/07/2019;875;757;136;437;8
887;1630;29/07/2019;191;1385;249;604;2
891;1633;29/07/2019;875;373;67;169;1
892;1634;29/07/2019;1416;288;52;499;1
893;1635;29/07/2019;678;208;37;188;4
894;1636;29/07/2019;875;746;134;169;4
900;1638;29/07/2019;374;424;76;284;2
902;1639;29/07/2019;1587;653;117;220;4
904;1641;30/07/2019;538;1063;191;258;8
905;1642;30/07/2019;875;1492;268;18;1
906;1643;30/07/2019;2072;153;27;85;4
907;1644;30/07/2019;542;763;137;109;1
908;1645;30/07/2019;478;872;157;159;4
909;1646;30/07/2019;1604;2881;519;159;2
910;1647;30/07/2019;1835;1437;259;68;3
912;1649;30/07/2019;1634;238;43;506;2
913;1650;30/07/2019;163;424;76;284;2
915;1651;31/07/2019;1284;751;135;558;20
916;1652;31/07/2019;1780;5000;900;568;4
917;1653;31/07/2019;2398;3542;638;120;4
921;1655;31/07/2019;791;568;102;56;2
922;1656;31/07/2019;1392;588;106;473;4
923;1657;31/07/2019;975;678;122;156;1
924;1658;31/07/2019;875;153;27;437;4
925;1659;31/07/2019;219;725;130;447;4
927;1660;31/07/2019;1734;2428;437;596;4
928;1661;31/07/2019;530;935;168;396;2
933;1662;31/07/2019;1823;407;73;396;4
936;1663;31/07/2019;525;660;119;74;18
939;1664;31/07/2019;166;3966;714;99;8
941;1665;31/07/2019;519;1254;226;231;4
943;1666;31/07/2019;170;1695;305;288;6
944;1667;31/07/2019;166;1424;256;351;4
946;1668;31/07/2019;661;1695;305;501;4
948;1670;31/07/2019;172;1495;269;322;4
950;1671;31/07/2019;571;1147;206;92;2
951;1672;31/07/2019;1291;2839;511;155;2
952;1673;31/07/2019;163;407;73;351;2
955;1676;31/07/2019;2158;1113;200;363;1
959;1677;31/07/2019;1892;749;135;487;1
960;1678;31/07/2019;2476;360;65;119;4
961;1679;31/07/2019;574;1056;190;511;4
962;1680;31/07/2019;1134;949;171;396;4
964;1682;31/07/2019;1777;732;132;511;2
966;1684;31/07/2019;975;725;130;284;2
967;1685;1/08/2019;2041;1523;274;18;4
968;1686;1/08/2019;2303;2983;537;427;4
974;1691;1/08/2019;1796;797;143;575;2
976;1693;1/08/2019;107;1949;351;155;2
978;1695;1/08/2019;2151;1000;180;214;1
979;1696;1/08/2019;549;357;64;284;2
981;1698;2/08/2019;2109;422;76;313;4
982;1699;2/08/2019;1793;757;136;604;4
983;1700;2/08/2019;519;678;122;281;4
984;1701;2/08/2019;2151;930;167;363;4
986;1702;2/08/2019;223;847;152;537;4
987;1703;2/08/2019;215;695;125;56;4
988;1704;2/08/2019;661;1610;290;131;2
989;1705;2/08/2019;818;972;175;74;4
990;1706;2/08/2019;1827;705;127;109;2
994;1708;2/08/2019;2274;297;53;596;1
997;1710;2/08/2019;378;761;137;284;2
1000;1711;2/08/2019;543;373;67;446;1
1002;1712;2/08/2019;107;487;88;155;4
1003;1713;3/08/2019;2528;763;137;18;4
1004;1714;3/08/2019;1210;1695;305;264;4
1005;1715;3/08/2019;378;1358;244;82;4
1006;1716;3/08/2019;1617;3472;625;83;4
1007;1717;3/08/2019;578;1177;212;6;4
1008;1718;3/08/2019;2173;897;161;351;6
1009;1719;3/08/2019;1854;3178;572;396;4
1010;1720;3/08/2019;1766;1703;306;159;8
1011;1721;3/08/2019;789;1568;282;224;1
1012;1722;3/08/2019;192;197;36;66;2
1013;1723;3/08/2019;580;698;126;412;4
1014;1724;3/08/2019;1796;746;134;224;4
1015;1725;3/08/2019;55;1305;235;185;12
1017;1727;3/08/2019;1766;1277;230;159;4
1018;1728;3/08/2019;575;1298;234;363;4
1019;1729;3/08/2019;661;1695;305;501;4
1020;1730;5/08/2019;2093;2576;464;600;1
1021;1731;5/08/2019;906;229;41;18;4
1023;1733;5/08/2019;580;717;129;412;1
1024;1734;5/08/2019;906;212;38;18;4
1025;1735;5/08/2019;661;1695;305;38;2
1030;1739;5/08/2019;2449;1046;188;238;30
1034;1743;5/08/2019;215;1362;245;68;2
1040;1744;5/08/2019;467;485;87;18;1
1041;1745;5/08/2019;1796;199;36;396;2
1042;1746;5/08/2019;2151;500;90;600;4
1044;1748;5/08/2019;1786;1497;269;511;5
1045;1749;5/08/2019;884;805;145;156;2
1047;1751;5/08/2019;2420;247;44;511;6
1048;1752;5/08/2019;166;1551;279;351;4
1050;1753;5/08/2019;2424;960;173;351;1
1051;1754;5/08/2019;2467;483;87;284;4
1060;1755;6/08/2019;166;1034;186;266;2
1061;1756;6/08/2019;1774;606;109;325;4
1062;1757;6/08/2019;190;2112;380;331;2
1064;1759;6/08/2019;661;847;153;292;2
1066;1761;6/08/2019;576;842;152;547;1
1067;1762;6/08/2019;2025;825;149;159;4
1068;1763;6/08/2019;560;1005;181;325;1
1069;1764;6/08/2019;1354;1610;290;328;2
1072;1767;6/08/2019;2288;1229;221;528;1
1073;1768;6/08/2019;950;339;61;25;4
1074;1769;6/08/2019;2240;1406;253;182;4
1075;1770;6/08/2019;1796;797;143;231;4
1076;1771;6/08/2019;393;2112;380;161;2
1077;1772;6/08/2019;884;347;63;575;2
1078;1773;6/08/2019;92;1028;185;148;7
1079;1774;6/08/2019;166;1542;278;99;30
1080;1775;6/08/2019;166;6610;1190;99;4
1089;1777;6/08/2019;1528;2473;445;169;12
1090;1778;6/08/2019;1408;2034;366;75;2
1091;1779;6/08/2019;1774;606;109;325;2
1092;1780;6/08/2019;2444;750;135;284;1
1093;1781;6/08/2019;678;200;36;206;2
1094;1782;6/08/2019;543;373;67;511;4
1095;1783;7/08/2019;519;678;122;511;8
1096;1784;7/08/2019;543;1492;268;501;2
1098;1786;7/08/2019;541;1063;191;328;2
1099;1787;7/08/2019;557;392;71;6;1
1101;1789;7/08/2019;538;1153;207;396;4
1102;1790;7/08/2019;523;746;134;229;4
1104;1791;7/08/2019;2031;2797;503;155;20
1105;1792;7/08/2019;2072;2797;503;499;4
1110;1795;7/08/2019;1774;1237;223;497;1
1111;1796;7/08/2019;65;371;67;567;8
1114;1799;7/08/2019;1392;1105;199;363;2
1117;1800;7/08/2019;529;472;85;284;2
1124;1803;8/08/2019;884;1390;250;551;4
1125;1804;8/08/2019;538;547;99;325;12
1130;1805;8/08/2019;558;2237;403;407;12
1131;1806;8/08/2019;525;2085;375;488;8
1136;1809;8/08/2019;525;1063;191;99;4
1139;1810;8/08/2019;1774;1237;223;213;8
1141;1811;8/08/2019;1780;2068;372;473;2
1144;1812;8/08/2019;541;266;48;604;4
1146;1813;8/08/2019;538;576;104;308;4
1148;1814;8/08/2019;1780;982;177;506;8
1150;1815;8/08/2019;538;1153;207;446;8
1152;1816;8/08/2019;523;1492;268;501;4
1153;1817;8/08/2019;558;780;140;281;2
1154;1818;8/08/2019;1776;435;78;328;4
1158;1820;8/08/2019;2444;378;68;159;4
1159;1821;8/08/2019;527;915;165;497;5
1160;1822;8/08/2019;2216;911;164;156;30
1161;1823;8/08/2019;523;4951;891;99;1
1162;1824;8/08/2019;194;220;40;487;4
1163;1825;8/08/2019;557;708;128;224;4
1165;1826;8/08/2019;975;729;131;179;4
1166;1827;8/08/2019;92;2056;370;66;4
1170;1831;8/08/2019;975;729;131;396;2
1175;1835;8/08/2019;1774;1175;212;99;4
1176;1836;8/08/2019;89;1881;339;266;2
1177;1837;8/08/2019;576;842;152;511;8
1179;1838;8/08/2019;223;1627;293;56;2
1181;1839;8/08/2019;2029;992;178;567;1
1183;1841;8/08/2019;2528;725;130;323;2
1184;1842;8/08/2019;792;831;149;266;4
1185;1843;8/08/2019;196;1424;256;56;2
1186;1844;8/08/2019;1393;671;121;36;2
1189;1847;8/08/2019;2424;480;86;76;2
1195;1850;8/08/2019;875;797;143;349;4
1196;1851;9/08/2019;1727;2174;391;150;2
1197;1852;9/08/2019;1776;458;82;539;4
1199;1853;9/08/2019;2427;2939;529;151;2
1200;1854;9/08/2019;1392;565;102;37;2
1201;1855;9/08/2019;1175;1898;342;238;1
1203;1856;9/08/2019;1766;425;77;380;1
1204;1857;9/08/2019;661;424;76;19;4
1206;1859;9/08/2019;546;1272;229;74;4
1210;1861;9/08/2019;2216;346;62;313;4
1211;1862;9/08/2019;661;1695;305;308;4
1212;1863;9/08/2019;1506;2034;366;151;2
1213;1864;9/08/2019;917;665;120;189;2
1214;1865;9/08/2019;1776;458;82;161;1
1215;1866;9/08/2019;1796;199;36;592;1
1218;1867;9/08/2019;548;475;85;511;1
1219;1868;9/08/2019;49;722;130;597;4
1220;1869;9/08/2019;884;695;125;575;1
1222;1870;10/08/2019;166;246;44;487;4
1223;1871;10/08/2019;574;1017;183;511;4
1228;1872;10/08/2019;2528;763;137;373;4
1230;1874;10/08/2019;2386;1135;204;511;4
1231;1875;10/08/2019;167;1034;186;380;4
1233;1877;10/08/2019;1775;1199;216;74;4
1234;1878;10/08/2019;548;1860;335;272;4
1235;1879;15/08/2019;1796;797;143;574;2
1237;1880;15/08/2019;2424;456;82;224;1
1238;1881;15/08/2019;2528;187;34;537;2
1239;1882;15/08/2019;549;669;120;380;1
1241;1884;15/08/2019;1827;352;63;313;10
1244;1885;15/08/2019;1408;1695;305;75;1
1246;1887;15/08/2019;1515;1340;241;274;2
1247;1888;15/08/2019;1392;565;102;37;1
1248;1889;15/08/2019;1531;781;140;284;2
1255;1890;15/08/2019;729;1080;194;537;4
1257;1892;15/08/2019;568;1237;223;604;2
1258;1893;15/08/2019;917;632;114;22;2
1260;1895;15/08/2019;1780;1034;186;273;4
1264;1896;15/08/2019;2041;3036;546;56;2
1265;1897;15/08/2019;379;431;78;82;2
1266;1898;15/08/2019;1774;602;108;224;4
1267;1899;15/08/2019;116;1051;189;501;1
1268;1900;15/08/2019;1131;512;92;163;1
1273;1903;15/08/2019;1776;869;157;323;4
1275;1905;15/08/2019;2039;1076;194;349;2
1276;1906;15/08/2019;544;538;97;380;1
1277;1907;15/08/2019;116;268;48;284;4
1279;1908;15/08/2019;119;1271;229;170;4
1281;1910;16/08/2019;167;508;92;56;4
1285;1911;16/08/2019;561;847;153;558;2
1293;1912;16/08/2019;2216;346;62;325;4
1294;1913;16/08/2019;2041;2985;537;264;4
1295;1914;16/08/2019;1456;1339;241;332;2
1296;1915;16/08/2019;543;373;67;511;4
1298;1916;16/08/2019;583;929;167;511;4
1299;1917;16/08/2019;2422;9831;1769;551;1
1300;1918;16/08/2019;223;205;37;273;4
1301;1919;16/08/2019;538;627;113;109;2
1303;1921;16/08/2019;2151;700;126;92;4
1305;1922;16/08/2019;1687;1296;233;68;4
1306;1923;16/08/2019;1766;1618;291;552;2
1308;1925;16/08/2019;2471;704;127;189;1
1309;1926;16/08/2019;2173;224;40;18;4
1312;1929;17/08/2019;1766;1695;305;567;1
1313;1930;17/08/2019;130;360;65;240;4
1314;1931;17/08/2019;1858;1993;359;351;1
1319;1933;17/08/2019;150;3102;558;332;4
1331;1941;17/08/2019;538;547;99;224;4
1334;1942;17/08/2019;1774;1288;232;574;4
1335;1943;17/08/2019;374;780;140;231;2
1336;1944;17/08/2019;2538;679;122;355;18
1337;1945;17/08/2019;166;3966;714;99;4
1338;1946;17/08/2019;224;1068;192;266;8
1339;1947;17/08/2019;543;1492;268;169;2
1340;1948;17/08/2019;1261;1017;183;25;4
1341;1949;17/08/2019;2528;763;137;383;4
1343;1950;17/08/2019;150;1102;198;266;4
1344;1951;17/08/2019;2206;3791;682;266;1
1345;1952;17/08/2019;2424;240;43;18;4
1349;1953;17/08/2019;116;1051;189;18;1
1353;1955;17/08/2019;1796;1492;268;575;4
1354;1956;19/08/2019;525;708;128;468;1
1355;1957;19/08/2019;661;424;76;159;8
1356;1958;19/08/2019;538;1153;207;351;4
1357;1959;19/08/2019;524;746;134;23;4
1358;1960;19/08/2019;530;949;171;539;2
1359;1961;19/08/2019;103;2034;366;473;4
1361;1963;19/08/2019;2408;279;50;231;4
1362;1964;19/08/2019;1780;1017;183;281;4
1363;1965;19/08/2019;2199;729;131;109;4
1367;1968;19/08/2019;543;373;67;18;4
1370;1970;19/08/2019;194;220;40;308;2
1372;1971;19/08/2019;2117;4873;877;130;2
1373;1972;19/08/2019;797;907;163;131;4
1375;1974;19/08/2019;779;456;82;537;2
1377;1976;19/08/2019;2424;228;41;328;3
1378;1977;19/08/2019;1531;2342;421;284;1
1384;1979;19/08/2019;1363;1508;272;17;1
1385;1980;20/08/2019;1508;379;68;506;2
1386;1981;20/08/2019;2404;763;137;88;4
1388;1983;20/08/2019;219;797;144;139;1
1389;1984;20/08/2019;130;353;64;68;4
1393;1986;20/08/2019;1786;748;135;511;12
1394;1987;20/08/2019;1796;2390;430;332;12
1395;1988;20/08/2019;567;2542;458;407;4
1397;1989;20/08/2019;538;576;104;349;4
1398;1990;20/08/2019;190;2055;370;238;2
1399;1991;20/08/2019;574;528;95;396;4
1401;1993;20/08/2019;374;390;70;595;8
1403;1994;20/08/2019;543;1492;268;18;1
1404;1995;20/08/2019;981;262;47;82;2
1405;1996;20/08/2019;198;800;144;45;4
1406;1997;20/08/2019;1744;2342;422;169;4
1407;1998;21/08/2019;558;789;142;224;4
1408;1999;21/08/2019;541;548;99;1;20
1409;2000;21/08/2019;538;2627;473;74;8
1410;2001;21/08/2019;194;1580;284;74;8
1411;2002;21/08/2019;150;2169;391;351;1
1412;2003;21/08/2019;374;195;35;231;4
1413;2004;21/08/2019;543;746;134;487;4
1415;2005;21/08/2019;1776;915;165;170;4
1417;2006;21/08/2019;2528;763;137;488;4
1418;2007;21/08/2019;2216;729;131;317;4
1420;2009;21/08/2019;1780;1017;183;485;5
1423;2011;21/08/2019;197;983;177;288;1
1426;2013;21/08/2019;2289;1307;235;231;2
1427;2014;21/08/2019;2226;2839;511;155;2
1428;2015;21/08/2019;1259;1102;198;25;4
1431;2017;21/08/2019;172;763;137;447;4
1435;2020;21/08/2019;558;831;149;161;1
1436;2021;21/08/2019;983;307;55;284;1
1443;2023;22/08/2019;571;1163;209;68;4
1445;2025;22/08/2019;1456;1312;236;389;1
1446;2026;22/08/2019;538;157;28;161;4
1447;2027;22/08/2019;538;547;99;293;12
1448;2028;22/08/2019;2528;2288;412;373;20
1449;2029;22/08/2019;557;3475;625;92;4
1450;2030;22/08/2019;1775;1162;209;74;1
1453;2033;22/08/2019;661;847;153;182;2
1454;2034;22/08/2019;661;847;153;182;2
1455;2035;22/08/2019;950;678;122;488;4
1456;2036;22/08/2019;2087;3155;568;83;6
1457;2037;22/08/2019;1776;1373;247;231;4
1458;2038;22/08/2019;215;731;132;56;1
1461;2040;23/08/2019;810;858;154;447;2
1462;2041;23/08/2019;1786;748;135;511;2
1463;2042;23/08/2019;1796;378;68;313;4
1465;2043;23/08/2019;1796;797;143;488;20
1468;2045;23/08/2019;197;492;88;351;2
1470;2046;23/08/2019;573;593;107;266;1
1471;2047;23/08/2019;118;284;51;351;4
1472;2048;23/08/2019;574;1017;183;407;4
1477;2050;23/08/2019;557;196;35;511;2
1478;2051;23/08/2019;582;915;165;501;2
1480;2053;23/08/2019;1392;553;99;447;2
1481;2054;23/08/2019;2229;1525;275;567;4
1482;2055;23/08/2019;166;1034;186;272;4
1483;2056;23/08/2019;129;1026;185;99;1
1484;2057;23/08/2019;793;318;57;396;1
1487;2058;23/08/2019;1134;246;44;396;4
1490;2059;23/08/2019;519;678;122;539;4
1493;2062;23/08/2019;1776;229;41;161;2
1494;2063;23/08/2019;2117;4788;862;155;2
1496;2065;23/08/2019;1515;1976;356;284;30
1504;2067;24/08/2019;546;1237;223;78;4
1505;2068;24/08/2019;1778;1412;254;407;4
1506;2069;24/08/2019;2528;763;137;170;4
1507;2070;24/08/2019;1533;3668;660;551;2
1508;2071;24/08/2019;797;907;163;131;3
1510;2073;24/08/2019;406;912;164;279;1
1512;2075;24/08/2019;191;390;70;163;4
1513;2076;24/08/2019;1408;847;153;182;1
1516;2077;24/08/2019;1392;267;48;88;2
1521;2082;24/08/2019;581;1475;265;488;4
1522;2083;24/08/2019;529;780;140;501;4
1526;2084;24/08/2019;1443;983;177;182;4
1527;2085;24/08/2019;2528;763;137;182;4
1528;2086;24/08/2019;2199;729;131;18;2
1529;2087;24/08/2019;191;382;69;56;4
1536;2092;24/08/2019;1958;153;28;284;20
1538;2093;24/08/2019;538;2737;493;82;4
1539;2094;24/08/2019;542;763;137;539;1
1540;2095;24/08/2019;453;227;41;396;1
1541;2096;24/08/2019;2336;259;47;161;2
1542;2097;26/08/2019;2501;407;73;363;12
1544;2099;26/08/2019;1776;915;165;574;2
1545;2100;26/08/2019;2483;5085;915;491;2
1546;2101;26/08/2019;1778;746;134;25;4
1547;2102;26/08/2019;196;1401;252;99;4
1548;2103;26/08/2019;1776;915;165;266;1
1549;2104;26/08/2019;875;195;35;537;2
1551;2106;26/08/2019;2050;370;67;151;4
1553;2108;26/08/2019;191;3462;623;604;1
1554;2109;26/08/2019;1778;365;66;604;4
1556;2110;26/08/2019;553;1288;232;281;2
1557;2111;26/08/2019;1090;1619;291;349;22
1558;2112;26/08/2019;525;3897;701;99;8
1559;2113;26/08/2019;219;1449;261;22;4
1563;2114;26/08/2019;789;915;165;109;1
1565;2115;26/08/2019;2408;279;50;266;1
1566;2116;26/08/2019;1766;426;77;413;4
1567;2117;26/08/2019;661;1695;305;161;12
1569;2119;26/08/2019;196;1475;265;266;4
1570;2120;26/08/2019;525;746;134;499;6
1571;2121;26/08/2019;884;1017;183;331;1
1572;2122;26/08/2019;875;215;39;284;1
1581;2123;26/08/2019;1408;212;38;332;1
1582;2124;26/08/2019;121;475;86;83;2
1583;2125;27/08/2019;1443;492;88;488;2
1584;2126;27/08/2019;2470;576;104;350;4
1586;2128;27/08/2019;574;528;95;511;2
1588;2129;27/08/2019;374;390;70;351;2
1589;2130;27/08/2019;1878;1102;198;182;4
1590;2131;27/08/2019;190;2034;366;383;1
1593;2133;27/08/2019;1776;458;82;17;6
1599;2135;27/08/2019;975;678;122;17;24
1600;2136;27/08/2019;884;3763;677;568;20
1601;2137;27/08/2019;519;3073;553;363;4
1602;2138;27/08/2019;160;1085;195;373;2
1606;2141;27/08/2019;875;354;64;74;8
1607;2142;27/08/2019;884;1254;226;25;4
1609;2143;27/08/2019;92;2163;389;161;12
1610;2144;27/08/2019;975;2034;366;248;2
1612;2145;27/08/2019;1786;720;130;575;4
1616;2147;27/08/2019;1776;217;39;328;2
1618;2149;27/08/2019;129;266;48;284;1
1621;2150;27/08/2019;2336;259;47;161;12
1622;2151;28/08/2019;975;2034;366;446;4
1624;2152;28/08/2019;150;1080;194;56;1
1628;2154;28/08/2019;2538;1316;237;328;1
1629;2155;28/08/2019;1777;358;65;407;4
1630;2156;28/08/2019;1615;907;163;248;4
1631;2157;28/08/2019;2199;712;128;380;4
1637;2160;28/08/2019;166;258;47;288;4
1638;2161;28/08/2019;709;3983;717;396;2
1639;2162;28/08/2019;519;339;61;281;2
1640;2163;28/08/2019;816;797;143;139;4
1641;2164;28/08/2019;1796;757;136;161;8
1643;2166;28/08/2019;1793;797;143;231;4
1644;2167;28/08/2019;1776;915;165;231;4
1645;2168;28/08/2019;1408;797;143;18;28
1646;2169;28/08/2019;519;4153;747;22;2
1647;2170;28/08/2019;541;280;50;18;1
1651;2171;28/08/2019;1492;705;127;284;4
1654;2172;29/08/2019;2045;3803;685;264;3
1655;2173;29/08/2019;557;588;106;511;1
1656;2174;29/08/2019;1045;946;170;213;8
1657;2175;29/08/2019;2528;1525;275;332;4
1660;2177;29/08/2019;875;746;134;76;4
1662;2179;29/08/2019;1398;5551;999;130;4
1663;2180;29/08/2019;224;1068;192;76;2
1664;2181;29/08/2019;678;401;72;313;2
1665;2182;29/08/2019;1779;873;157;511;2
1666;2183;29/08/2019;1508;798;144;214;8
1672;2185;29/08/2019;2448;492;88;169;12
1673;2186;29/08/2019;541;1576;284;360;20
1675;2187;29/08/2019;541;2627;473;360;4
1677;2188;29/08/2019;530;930;167;148;2
1678;2189;30/08/2019;2111;805;145;436;2
1679;2190;30/08/2019;2053;918;165;537;2
1680;2191;30/08/2019;2522;4873;877;130;2
1681;2192;30/08/2019;1779;873;157;231;4
1683;2194;30/08/2019;2180;430;77;284;2
1686;2195;30/08/2019;1878;1102;198;567;2
1687;2196;30/08/2019;2275;4915;885;360;2
1688;2197;30/08/2019;1778;746;134;511;4
1689;2198;30/08/2019;190;2164;389;177;4
1690;2199;30/08/2019;875;746;134;575;4
1692;2200;30/08/2019;2528;763;137;18;12
1699;2204;30/08/2019;793;1271;229;332;6
1700;2205;30/08/2019;1773;1602;288;592;1
1701;2206;30/08/2019;793;318;57;332;1
1702;2207;30/08/2019;2478;678;122;383;1
1703;2208;31/08/2019;2424;228;41;328;3
1706;2211;31/08/2019;2151;233;42;92;5
1708;2212;31/08/2019;1799;1551;279;587;1
1709;2213;31/08/2019;1392;267;48;88;2
1710;2214;31/08/2019;122;1068;192;363;2
1711;2215;31/08/2019;2522;4873;877;130;1
1712;2216;31/08/2019;1999;763;137;226;2
1713;2217;31/08/2019;1354;2542;458;155;2
1714;2218;31/08/2019;2305;1063;191;284;4
1715;2219;2/09/2019;1776;915;165;575;4
1718;2222;2/09/2019;128;708;128;447;4
1724;2226;2/09/2019;166;492;88;130;4
1728;2229;2/09/2019;1780;491;88;447;2
1729;2230;2/09/2019;2424;480;86;574;1
1730;2231;2/09/2019;874;339;61;88;4
1733;2234;2/09/2019;1531;1508;272;139;12
1735;2236;2/09/2019;374;729;131;224;4
1736;2237;2/09/2019;128;746;134;351;4
1738;2238;2/09/2019;128;731;132;280;5
1739;2239;2/09/2019;884;784;141;139;8
1741;2241;3/09/2019;150;551;99;489;4
1742;2242;3/09/2019;2108;2923;526;551;4
1743;2243;3/09/2019;160;1085;195;266;4
1744;2244;3/09/2019;1515;1288;232;240;2
1745;2245;3/09/2019;818;972;175;323;2
1747;2246;3/09/2019;1008;474;85;66;2
1748;2247;3/09/2019;197;482;87;56;2
1749;2248;3/09/2019;2130;804;145;170;4
1751;2250;3/09/2019;541;1678;302;396;1
1757;2253;3/09/2019;1637;1451;261;99;8
1758;2254;4/09/2019;1443;1695;305;75;4
1763;2255;4/09/2019;374;780;140;600;1
1764;2256;4/09/2019;1799;310;56;182;20
1765;2257;4/09/2019;220;3898;702;22;8
1766;2258;4/09/2019;2523;1925;347;22;1
1767;2259;4/09/2019;401;1022;184;264;1
1768;2260;4/09/2019;2186;515;93;170;1
1769;2261;4/09/2019;166;246;44;182;4
1770;2262;4/09/2019;2349;1063;191;68;4
1776;2266;4/09/2019;2471;1408;254;563;4
1780;2268;4/09/2019;1210;847;153;264;8
1781;2269;4/09/2019;529;1492;268;308;2
1782;2270;4/09/2019;557;412;74;284;4
1786;2272;4/09/2019;797;885;159;323;1
1787;2273;5/09/2019;993;619;112;292;8
1788;2274;5/09/2019;530;1707;307;74;4
1789;2275;5/09/2019;2523;993;179;292;4
1790;2276;5/09/2019;529;692;125;99;4
1791;2277;5/09/2019;529;729;131;499;8
1793;2278;5/09/2019;530;1707;307;558;1
1796;2280;5/09/2019;2523;963;173;604;4
1799;2281;5/09/2019;128;729;131;280;8
1800;2282;5/09/2019;875;1492;268;487;1
1803;2284;5/09/2019;582;915;165;511;3
1804;2285;5/09/2019;219;610;110;169;2
1806;2286;5/09/2019;779;931;168;351;6
1809;2288;5/09/2019;539;661;119;25;1
1810;2289;5/09/2019;1284;380;68;266;4
1811;2290;5/09/2019;543;708;128;325;6
1815;2291;5/09/2019;2199;1093;197;120;2
1817;2293;5/09/2019;539;610;110;558;4
1818;2294;5/09/2019;975;678;122;189;2
1820;2295;5/09/2019;190;1060;191;537;1
1821;2296;5/09/2019;401;1010;182;284;8
1824;2298;6/09/2019;1778;373;67;88;2
1827;2301;6/09/2019;191;729;131;56;4
1830;2302;6/09/2019;1131;2061;371;537;4
1831;2303;6/09/2019;529;692;125;99;9
1833;2305;6/09/2019;191;8928;1607;280;8
1834;2306;6/09/2019;192;1481;267;99;4
1835;2307;6/09/2019;2476;1412;254;363;4
1839;2308;6/09/2019;568;1237;223;511;12
1842;2310;6/09/2019;191;1458;262;592;4
1847;2313;6/09/2019;197;983;177;25;4
1848;2314;6/09/2019;191;714;129;139;4
1849;2315;6/09/2019;51;847;153;170;1
1850;2316;6/09/2019;1156;292;53;284;1
1854;2319;7/09/2019;1744;2390;430;264;5
1869;2330;7/09/2019;976;3729;671;264;4
1870;2331;7/09/2019;976;746;134;240;4
1872;2333;7/09/2019;976;746;134;239;2
1878;2334;7/09/2019;1177;2953;531;159;2
1879;2335;7/09/2019;1776;458;82;170;4
1882;2336;7/09/2019;976;746;134;487;1
1884;2337;7/09/2019;2398;855;154;151;4
1885;2338;7/09/2019;546;1272;229;74;4
1886;2339;7/09/2019;557;784;141;511;4
1887;2340;7/09/2019;2337;1178;212;220;12
1888;2341;7/09/2019;520;1881;339;229;2
1891;2344;7/09/2019;2318;415;75;501;8
1892;2345;7/09/2019;553;2542;458;363;1
1893;2346;7/09/2019;737;362;65;284;12
1895;2347;9/09/2019;976;2237;403;80;2
1896;2348;9/09/2019;1778;731;132;604;4
1897;2349;9/09/2019;2399;4080;734;38;4
1898;2350;9/09/2019;2495;3096;557;284;1
1903;2352;9/09/2019;51;847;153;574;4
1904;2353;9/09/2019;1776;895;161;281;2
1905;2354;9/09/2019;1405;1708;307;83;4
1906;2355;9/09/2019;51;805;145;22;6
1907;2356;9/09/2019;51;1208;217;22;4
1908;2357;9/09/2019;1552;1702;306;570;2
1909;2358;9/09/2019;709;1992;358;288;1
1910;2359;9/09/2019;1443;228;41;150;2
1911;2360;9/09/2019;678;435;78;272;4
1912;2361;9/09/2019;543;746;134;574;4
1918;2364;9/09/2019;884;347;63;151;8
1919;2365;9/09/2019;976;1492;268;396;1
1920;2366;9/09/2019;71;265;48;150;4
1921;2367;9/09/2019;202;1059;191;139;4
1922;2368;9/09/2019;1163;3576;644;595;1
1924;2370;10/09/2019;976;1492;268;182;2
1925;2371;10/09/2019;2072;299;54;468;4
