;DocumentID;Date;SKU;Price;Discount;Customer;Quantity
2496;2742;3/10/2019;523;712;128;380;2
2500;2743;3/10/2019;1509;873;157;279;4
2501;2744;3/10/2019;1744;2298;414;284;8
2508;2745;4/10/2019;166;1966;354;351;12
2512;2746;4/10/2019;166;2949;531;18;2
2513;2747;4/10/2019;2424;500;90;351;2
2514;2748;4/10/2019;567;483;87;18;4
2516;2750;4/10/2019;206;1525;275;156;2
2519;2752;5/10/2019;1777;1417;255;224;4
2521;2754;5/10/2019;1779;881;159;325;4
2522;2755;5/10/2019;1796;797;143;109;4
2523;2756;5/10/2019;163;837;151;284;2
2525;2757;5/10/2019;252;1610;290;390;4
2527;2759;5/10/2019;2279;2973;535;159;4
2528;2760;5/10/2019;2528;712;128;182;2
2531;2761;5/10/2019;2483;4958;892;159;12
2534;2763;5/10/2019;978;0;0;25;8
2536;2764;5/10/2019;525;1390;250;488;2
2537;2765;5/10/2019;800;885;159;169;4
2539;2767;5/10/2019;978;1627;293;487;1
2542;2769;5/10/2019;2000;201;36;284;6
2549;2772;7/10/2019;2528;1087;196;328;2
2550;2773;7/10/2019;2117;4915;885;396;2
2551;2774;7/10/2019;2275;4831;869;551;4
2552;2775;7/10/2019;1131;2030;365;497;4
2554;2777;7/10/2019;525;746;134;231;2
2555;2778;7/10/2019;195;492;88;38;4
2556;2779;7/10/2019;71;1026;185;66;8
2557;2780;7/10/2019;1133;1729;311;383;4
2562;2784;7/10/2019;525;731;132;182;1
2563;2785;7/10/2019;787;457;82;83;12
2564;2786;7/10/2019;2375;3305;595;75;4
2565;2787;7/10/2019;166;1034;186;214;1
2566;2788;7/10/2019;793;318;57;281;20
2568;2790;7/10/2019;1587;1068;192;131;4
2569;2791;7/10/2019;1793;757;136;22;4
2571;2793;7/10/2019;978;1525;275;18;2
2574;2795;7/10/2019;1619;1063;191;284;10
2585;2797;7/10/2019;1785;760;137;328;8
2586;2798;8/10/2019;1779;3524;634;511;4
2587;2799;8/10/2019;523;763;137;511;5
2588;2800;8/10/2019;2375;1504;271;213;4
2589;2801;8/10/2019;1561;1273;229;177;2
2591;2803;8/10/2019;202;515;93;56;2
2593;2805;8/10/2019;1778;753;135;511;1
2594;2806;8/10/2019;2017;466;84;511;4
2595;2807;8/10/2019;792;1627;293;604;4
2596;2808;8/10/2019;1698;3305;595;393;4
2597;2809;8/10/2019;523;763;137;322;2
2598;2810;8/10/2019;2537;1722;310;506;4
2599;2811;8/10/2019;2528;757;136;284;2
2611;2812;9/10/2019;2275;4831;869;551;4
2615;2814;9/10/2019;150;551;99;205;2
2617;2816;9/10/2019;1422;1361;245;151;8
2618;2817;9/10/2019;2375;2407;433;220;3
2619;2818;9/10/2019;787;1397;251;351;2
2620;2819;9/10/2019;128;394;71;38;8
2621;2820;9/10/2019;2375;2407;433;499;4
2624;2823;9/10/2019;166;457;82;284;6
2629;2824;9/10/2019;191;1169;211;396;1
2630;2825;10/10/2019;2375;301;54;574;4
2631;2826;10/10/2019;1719;2891;520;123;4
2633;2828;10/10/2019;541;547;99;313;10
2634;2829;10/10/2019;978;1737;313;75;4
2639;2830;10/10/2019;2282;3409;614;170;4
2640;2831;10/10/2019;530;937;169;36;6
2644;2834;10/10/2019;978;835;150;284;8
2657;2836;11/10/2019;1133;4110;740;22;6
2658;2837;11/10/2019;218;1121;202;68;8
2659;2838;11/10/2019;218;1495;269;360;8
2660;2839;11/10/2019;218;1525;275;396;4
2661;2840;11/10/2019;218;712;128;56;4
2662;2841;11/10/2019;218;763;137;351;4
2663;2842;11/10/2019;218;725;130;604;9
2664;2843;11/10/2019;218;1716;309;447;2
2665;2844;11/10/2019;1796;398;72;496;1
2667;2846;11/10/2019;1778;1505;271;159;4
2668;2847;11/10/2019;2151;1105;199;313;4
2669;2848;11/10/2019;2375;1203;217;182;2
2670;2849;11/10/2019;202;527;95;56;1
2672;2850;11/10/2019;978;208;38;284;4
2675;2851;12/10/2019;519;678;122;511;4
2679;2853;12/10/2019;975;678;122;170;17
2681;2854;12/10/2019;541;2377;428;567;10
2683;2855;12/10/2019;884;1568;282;497;4
2684;2856;12/10/2019;574;1003;181;264;2
2692;2857;12/10/2019;726;1451;261;182;4
2693;2858;12/10/2019;581;1417;255;92;1
2694;2859;12/10/2019;543;199;36;80;4
2695;2860;12/10/2019;1531;3079;554;248;8
2696;2861;12/10/2019;491;1254;226;308;4
2701;2863;12/10/2019;2364;528;95;68;4
2705;2866;12/10/2019;1733;2712;488;511;4
2706;2867;12/10/2019;2047;1217;219;284;2
2709;2868;12/10/2019;192;394;71;66;2
2710;2869;12/10/2019;1207;569;102;169;1
2713;2870;12/10/2019;2272;2775;500;130;2
2715;2872;12/10/2019;191;390;70;501;2
2717;2874;12/10/2019;467;960;173;99;2
2718;2875;14/10/2019;726;1451;261;182;4
2719;2876;14/10/2019;538;593;107;380;12
2721;2878;14/10/2019;538;4227;761;82;12
2725;2882;14/10/2019;2375;602;108;182;2
2726;2883;14/10/2019;2216;339;61;578;4
2727;2884;14/10/2019;166;983;177;349;8
2729;2886;14/10/2019;197;482;87;448;4
2731;2888;14/10/2019;166;4492;808;99;4
2734;2891;14/10/2019;2151;564;101;214;2
2735;2892;14/10/2019;1777;708;128;604;8
2736;2893;14/10/2019;2416;1578;284;99;4
2737;2894;14/10/2019;530;915;165;170;1
2738;2895;14/10/2019;2436;297;53;574;20
2739;2896;14/10/2019;2528;3381;609;22;8
2741;2897;14/10/2019;218;1449;261;74;3
2742;2898;14/10/2019;978;572;103;322;2
2743;2899;14/10/2019;1415;763;137;131;4
2744;2900;14/10/2019;2142;3729;671;119;4
2745;2901;14/10/2019;1774;1311;236;161;1
2746;2902;14/10/2019;1748;385;69;284;2
2752;2903;15/10/2019;2470;574;103;159;4
2753;2904;15/10/2019;224;1068;192;288;1
2755;2905;15/10/2019;2424;225;40;363;2
2764;2911;15/10/2019;195;521;94;214;8
2766;2913;15/10/2019;371;1576;284;351;2
2767;2914;15/10/2019;1628;804;145;109;4
2768;2915;15/10/2019;1133;966;174;284;2
2772;2916;16/10/2019;1415;763;137;131;4
2773;2917;16/10/2019;1408;797;143;169;8
2775;2918;16/10/2019;978;1492;268;17;30
2777;2919;16/10/2019;975;4640;835;75;3
2779;2921;16/10/2019;541;547;99;604;4
2780;2922;16/10/2019;2142;3695;665;189;2
2782;2924;16/10/2019;546;1316;237;36;4
2792;2927;17/10/2019;1778;1424;256;323;2
2793;2928;17/10/2019;793;623;112;537;4
2794;2929;17/10/2019;264;1976;356;488;2
2795;2930;17/10/2019;1778;753;135;161;4
2796;2931;17/10/2019;1408;797;143;170;4
2800;2934;17/10/2019;1133;904;163;36;1
2801;2935;17/10/2019;1748;394;71;284;4
2807;2936;17/10/2019;1405;3310;596;508;4
2811;2939;18/10/2019;166;915;165;284;4
2813;2940;18/10/2019;1744;2417;435;179;2
2814;2941;18/10/2019;2373;2121;382;159;8
2815;2942;18/10/2019;2416;1627;293;68;4
2816;2943;18/10/2019;2528;698;126;363;4
2818;2944;18/10/2019;1728;1860;335;332;2
2819;2945;18/10/2019;1405;1671;301;284;4
2821;2946;19/10/2019;578;1193;215;231;8
2822;2947;19/10/2019;541;1153;207;380;4
2824;2949;19/10/2019;2375;2407;433;349;2
2825;2950;19/10/2019;1774;678;122;296;6
2826;2951;19/10/2019;1777;2233;402;511;4
2827;2952;19/10/2019;2415;3169;571;284;5
2830;2953;21/10/2019;191;911;164;56;2
2833;2954;21/10/2019;2538;692;125;99;4
2835;2956;21/10/2019;1796;195;35;279;1
2837;2958;21/10/2019;496;1458;262;499;4
2839;2959;21/10/2019;2419;2080;374;151;4
2840;2960;21/10/2019;574;1054;190;351;4
2841;2961;21/10/2019;548;1881;338;68;4
2842;2962;21/10/2019;2375;1203;217;596;12
2843;2963;21/10/2019;2528;2029;365;506;2
2845;2964;21/10/2019;2377;1500;270;587;4
2846;2965;21/10/2019;220;831;149;575;4
2848;2967;21/10/2019;2375;6017;1083;551;2
2849;2968;21/10/2019;1310;417;75;360;2
2851;2969;21/10/2019;478;1660;299;56;4
2852;2970;21/10/2019;539;678;122;25;12
2853;2971;21/10/2019;2375;3610;650;551;4
2854;2972;21/10/2019;537;763;137;156;4
2856;2973;21/10/2019;541;547;99;313;5
2857;2974;21/10/2019;868;1008;182;485;1
2860;2976;21/10/2019;800;466;84;179;1
2863;2978;21/10/2019;950;1401;252;284;4
2873;2980;22/10/2019;194;220;40;292;4
2875;2982;22/10/2019;2240;357;64;80;2
2878;2985;22/10/2019;978;362;65;240;4
2880;2986;22/10/2019;978;763;137;170;4
2882;2988;22/10/2019;524;746;134;488;4
2883;2989;22/10/2019;498;729;131;396;2
2887;2990;22/10/2019;2483;5085;915;485;1
2888;2991;22/10/2019;130;342;62;322;2
2889;2992;23/10/2019;661;847;153;161;4
2890;2993;23/10/2019;560;1075;194;511;1
2891;2994;23/10/2019;2535;237;43;485;16
2892;2995;23/10/2019;2216;2576;464;447;16
2898;2996;23/10/2019;519;2508;452;187;1
2901;2997;23/10/2019;2287;220;40;501;2
2903;2999;23/10/2019;2142;3695;665;211;1
2904;3000;23/10/2019;218;215;39;161;4
2905;3001;23/10/2019;1801;915;165;187;1
2919;3004;23/10/2019;166;1966;354;18;4
2920;3005;23/10/2019;70;1658;299;284;5
2926;3006;23/10/2019;191;893;161;139;1
2927;3007;24/10/2019;862;424;76;139;8
2929;3008;24/10/2019;978;1525;275;275;2
2930;3009;24/10/2019;220;492;88;341;4
2931;3010;24/10/2019;519;678;122;383;6
2933;3012;24/10/2019;793;643;116;177;4
2934;3013;24/10/2019;1392;1197;215;231;9
2936;3015;24/10/2019;523;763;137;468;4
2939;3016;24/10/2019;504;780;140;539;12
2945;3018;24/10/2019;519;2034;366;396;4
2946;3019;25/10/2019;1796;797;143;161;4
2948;3021;25/10/2019;2294;2824;508;151;20
2949;3022;25/10/2019;525;3542;638;99;4
2950;3023;25/10/2019;541;525;95;506;4
2951;3024;25/10/2019;2216;678;122;17;4
2952;3025;25/10/2019;525;731;132;68;4
2955;3026;25/10/2019;191;780;140;352;2
2957;3028;25/10/2019;530;459;83;284;2
2960;3029;25/10/2019;790;467;84;284;1
2964;3031;26/10/2019;1728;3390;610;332;4
2967;3033;26/10/2019;560;1075;194;511;8
2969;3034;26/10/2019;978;1525;275;25;12
2974;3037;26/10/2019;51;1347;243;567;4
2975;3038;26/10/2019;1456;1339;241;182;2
2976;3039;26/10/2019;1778;753;135;109;4
2978;3040;26/10/2019;1644;803;145;575;4
2979;3041;26/10/2019;2528;763;137;25;12
2981;3043;26/10/2019;134;1542;278;284;4
2985;3045;26/10/2019;379;942;170;487;4
2986;3046;28/10/2019;523;763;137;323;4
2989;3049;28/10/2019;2230;220;40;539;4
2990;3050;28/10/2019;525;746;134;17;8
2991;3051;28/10/2019;504;1661;299;499;12
2993;3052;28/10/2019;530;2746;494;332;4
2997;3055;28/10/2019;2375;3610;650;600;1
2998;3056;28/10/2019;1348;733;132;83;20
3000;3058;28/10/2019;541;1153;207;351;8
3001;3059;28/10/2019;541;1085;195;187;4
3004;3060;28/10/2019;525;746;134;182;2
3009;3063;28/10/2019;978;1525;275;170;4
3010;3064;28/10/2019;525;708;128;224;1
3011;3065;28/10/2019;71;269;49;148;4
3012;3066;28/10/2019;224;1068;192;331;2
3015;3069;28/10/2019;2117;9678;1742;551;30
3018;3071;28/10/2019;525;2034;366;187;4
3021;3072;28/10/2019;530;869;157;604;2
3026;3073;28/10/2019;1773;508;92;604;2
3027;3074;28/10/2019;1774;655;118;161;4
3028;3075;28/10/2019;1801;983;177;281;4
3036;3077;28/10/2019;2375;2407;433;229;4
3037;3078;28/10/2019;2412;2847;513;119;8
3038;3079;28/10/2019;166;1966;354;380;4
3039;3080;28/10/2019;51;847;153;139;1
3040;3081;28/10/2019;71;253;46;284;8
3049;3082;28/10/2019;530;1695;305;187;4
3050;3083;29/10/2019;731;10169;1831;485;8
3051;3084;29/10/2019;166;1966;354;56;2
3052;3085;29/10/2019;1776;438;79;447;4
3058;3087;29/10/2019;499;763;137;396;4
3060;3088;29/10/2019;525;746;134;288;4
3061;3089;29/10/2019;529;780;140;567;20
3063;3090;29/10/2019;1780;4661;839;75;4
3065;3091;29/10/2019;1776;915;165;264;4
3073;3092;29/10/2019;2416;831;149;488;1
3074;3093;29/10/2019;543;193;35;325;1
3079;3096;29/10/2019;1775;1867;336;159;8
3080;3097;29/10/2019;523;1525;275;130;4
3083;3099;29/10/2019;981;1051;189;497;4
3085;3101;29/10/2019;558;400;72;328;2
3086;3102;29/10/2019;1777;729;131;323;2
3087;3103;29/10/2019;2422;4958;892;581;3
3088;3104;29/10/2019;519;496;89;539;4
3090;3106;29/10/2019;2222;773;139;284;2
3091;3107;29/10/2019;1778;753;135;159;4
3092;3108;29/10/2019;525;746;134;275;2
3093;3109;30/10/2019;793;542;98;575;12
3094;3110;30/10/2019;541;1729;311;499;2
3095;3111;30/10/2019;529;354;64;99;2
3096;3112;30/10/2019;68;678;122;206;20
3097;3113;30/10/2019;166;4407;793;99;4
3105;3115;30/10/2019;519;678;122;511;2
3108;3116;30/10/2019;574;500;90;604;2
3110;3117;30/10/2019;503;398;72;511;4
3112;3119;30/10/2019;503;725;130;412;1
3114;3120;30/10/2019;678;208;38;313;4
3118;3122;30/10/2019;2424;1898;342;188;8
3120;3124;30/10/2019;2222;1068;192;284;4
3126;3125;31/10/2019;535;1108;200;187;30
3127;3126;31/10/2019;884;4703;847;497;2
3128;3127;31/10/2019;709;1992;358;551;8
3135;3129;31/10/2019;166;4407;793;74;4
3136;3130;31/10/2019;218;763;137;220;4
3137;3131;31/10/2019;2216;729;131;540;4
3140;3133;31/10/2019;709;1992;358;551;12
3141;3134;31/10/2019;525;2029;365;74;2
3143;3135;31/10/2019;2229;1500;270;370;4
3145;3136;31/10/2019;573;1091;196;506;2
3146;3137;31/10/2019;2117;5042;908;491;4
3147;3138;31/10/2019;1780;1034;186;170;4
3148;3139;31/10/2019;538;593;107;539;8
3149;3140;31/10/2019;538;1127;203;604;5
3150;3141;31/10/2019;538;720;130;18;24
3151;3142;31/10/2019;538;3407;613;82;8
3152;3143;31/10/2019;538;1153;207;537;8
3153;3144;31/10/2019;538;1127;203;325;8
3154;3145;31/10/2019;538;1129;203;2;8
3155;3146;31/10/2019;538;1153;207;323;10
3156;3147;31/10/2019;538;1483;267;396;1
3158;3149;31/10/2019;2144;3800;684;284;4
3159;3150;1/11/2019;1780;1034;186;170;4
3160;3151;1/11/2019;184;1990;358;56;3
3161;3152;1/11/2019;543;543;98;82;1
3163;3154;1/11/2019;534;483;87;272;2
3164;3155;1/11/2019;2424;500;90;600;2
3165;3156;1/11/2019;1292;3025;545;131;2
3167;3157;1/11/2019;503;362;65;412;2
3168;3158;1/11/2019;2275;4958;892;546;2
3169;3159;1/11/2019;813;949;171;288;8
3171;3161;1/11/2019;981;263;47;497;4
3172;3162;1/11/2019;194;837;151;552;4
3173;3163;1/11/2019;788;1525;275;492;2
3174;3164;1/11/2019;140;407;73;56;4
3175;3165;1/11/2019;166;915;165;284;2
3180;3168;2/11/2019;224;1068;192;6;4
3181;3169;2/11/2019;567;918;165;224;2
3183;3171;2/11/2019;1456;1272;229;323;1
3184;3172;2/11/2019;1061;216;39;436;2
3185;3173;2/11/2019;1422;1390;250;264;4
3187;3174;2/11/2019;2336;1105;199;264;10
3190;3176;2/11/2019;525;1390;250;488;8
3193;3178;2/11/2019;1779;1695;305;497;4
3194;3179;2/11/2019;1807;1544;278;322;8
3195;3180;2/11/2019;2375;2407;433;446;4
3196;3181;2/11/2019;2222;773;139;284;4
3413;3300;11/11/2019;1079;3898;702;413;4
3414;3301;11/11/2019;194;837;151;185;2
3415;3302;11/11/2019;518;780;140;363;4
3416;3303;11/11/2019;524;757;136;284;4
3444;3304;12/11/2019;133;1271;229;331;2
3445;3305;12/11/2019;1776;458;82;511;4
3446;3306;12/11/2019;2180;708;128;148;10
3447;3307;12/11/2019;519;1661;299;280;1
3448;3308;12/11/2019;2436;288;52;36;4
3451;3311;12/11/2019;2433;1017;183;575;1
3452;3312;12/11/2019;2494;2458;442;155;2
3453;3313;12/11/2019;1515;693;125;581;4
3454;3314;12/11/2019;529;797;143;496;4
3455;3315;12/11/2019;530;966;174;231;2
3457;3317;12/11/2019;539;678;122;396;2
3458;3318;12/11/2019;218;373;67;68;8
3460;3319;12/11/2019;223;1729;311;68;1
3495;3330;13/11/2019;530;966;174;170;4
3499;3334;13/11/2019;166;983;177;288;4
3501;3335;13/11/2019;1777;1508;272;487;6
3505;3338;13/11/2019;166;1966;354;380;4
3506;3339;13/11/2019;216;831;149;288;4
3507;3340;13/11/2019;172;1525;275;161;4
3509;3342;13/11/2019;560;1017;183;412;1
3510;3343;13/11/2019;223;216;39;170;2
3512;3345;13/11/2019;471;5892;1061;284;4
3523;3346;13/11/2019;558;805;145;328;2
3524;3347;14/11/2019;2349;570;103;179;2
3525;3348;14/11/2019;1109;763;137;18;4
3527;3349;14/11/2019;525;708;128;224;4
3528;3350;14/11/2019;1406;3898;702;488;4
3529;3351;14/11/2019;525;708;128;224;4
3530;3352;14/11/2019;1443;902;162;323;4
3531;3353;14/11/2019;1786;1424;256;511;4
3534;3354;14/11/2019;530;915;165;224;30
3535;3355;14/11/2019;678;5466;984;506;4
3541;3356;14/11/2019;2222;797;143;506;4
3542;3357;14/11/2019;218;746;134;139;12
3545;3360;14/11/2019;218;763;137;220;4
3546;3361;14/11/2019;218;763;137;351;4
3547;3362;14/11/2019;199;1593;287;308;4
3549;3364;14/11/2019;1778;753;135;159;4
3551;3366;14/11/2019;2216;362;65;284;4
3569;3368;15/11/2019;166;1966;354;18;4
3570;3369;15/11/2019;1690;1990;358;537;1
3571;3370;15/11/2019;1649;818;147;383;4
3572;3371;15/11/2019;1803;1374;247;68;1
3574;3372;15/11/2019;2029;499;90;383;2
3575;3373;15/11/2019;1773;542;98;323;4
3576;3374;15/11/2019;2222;725;131;506;4
3578;3376;15/11/2019;530;1302;234;363;8
3582;3377;15/11/2019;541;1153;207;308;4
3584;3378;15/11/2019;163;837;151;284;4
3588;3379;16/11/2019;220;831;149;56;4
3591;3380;16/11/2019;191;708;128;131;4
3593;3381;16/11/2019;197;949;171;131;4
3595;3382;16/11/2019;1801;1017;183;332;2
3601;3384;16/11/2019;528;466;84;476;4
3602;3385;16/11/2019;83;2034;366;332;8
3603;3386;16/11/2019;528;1695;305;187;4
3605;3387;16/11/2019;1443;902;162;323;4
3607;3389;16/11/2019;818;459;83;22;1
3609;3390;16/11/2019;1776;224;40;313;4
3610;3391;16/11/2019;2375;1237;223;600;4
3611;3392;16/11/2019;2047;1228;221;182;4
3612;3393;16/11/2019;2222;773;139;36;1
3613;3394;16/11/2019;2072;153;27;322;4
3615;3396;16/11/2019;219;780;140;56;2
3616;3397;16/11/2019;545;692;125;412;4
3619;3399;16/11/2019;577;639;115;182;4
3620;3400;16/11/2019;193;1011;182;349;4
3621;3401;16/11/2019;196;1393;251;284;1
3627;3402;18/11/2019;818;471;85;66;2
3628;3403;18/11/2019;160;523;94;99;2
3629;3404;18/11/2019;1780;517;93;596;2
3631;3405;18/11/2019;2275;4915;885;211;8
3635;3408;18/11/2019;2482;1437;259;239;4
3636;3409;18/11/2019;573;1203;217;351;4
3637;3410;18/11/2019;2216;712;128;600;6
3638;3411;18/11/2019;541;821;148;313;1
3640;3412;18/11/2019;563;239;43;224;2
3641;3413;18/11/2019;797;907;163;288;2
3643;3414;18/11/2019;1773;542;98;220;6
3645;3415;18/11/2019;522;966;174;187;1
3646;3416;18/11/2019;108;492;88;275;4
3647;3417;18/11/2019;1780;1085;195;161;2
3648;3418;18/11/2019;1823;388;70;447;1
3651;3419;18/11/2019;2222;193;35;36;4
3652;3420;18/11/2019;2222;688;124;284;4
3669;3421;19/11/2019;223;898;162;179;3
3670;3422;19/11/2019;1778;1129;203;109;8
3671;3423;19/11/2019;2375;2407;433;308;13
3674;3426;19/11/2019;212;1148;207;511;1
3675;3427;19/11/2019;567;242;43;156;4
3676;3428;19/11/2019;2180;746;134;322;2
3677;3429;19/11/2019;1780;491;88;604;2
3682;3430;19/11/2019;223;449;81;388;4
3685;3433;19/11/2019;1177;1376;248;284;20
3698;3435;19/11/2019;519;1610;290;99;2
3699;3436;19/11/2019;2483;4958;892;485;2
3701;3438;20/11/2019;497;1271;229;68;2
3703;3440;20/11/2019;562;831;149;325;12
3705;3442;20/11/2019;1776;229;41;161;2
3706;3443;20/11/2019;2083;274;49;150;4
3708;3445;20/11/2019;181;483;87;272;4
3709;3446;20/11/2019;526;831;149;163;4
3710;3447;20/11/2019;558;831;149;511;6
3711;3448;20/11/2019;519;992;178;539;17
3712;3449;20/11/2019;166;3962;713;99;6
3714;3451;20/11/2019;1799;310;56;159;4
3715;3452;20/11/2019;661;1695;305;213;4
3716;3453;20/11/2019;1780;1034;186;396;1
3717;3454;20/11/2019;223;205;37;131;2
3718;3455;20/11/2019;202;507;91;284;4
3726;3457;21/11/2019;215;746;134;272;8
3727;3458;21/11/2019;541;1153;207;487;4
3728;3459;21/11/2019;1134;983;177;170;2
3729;3460;21/11/2019;1777;763;137;88;3
3738;3462;21/11/2019;994;217;39;179;2
3740;3464;21/11/2019;2303;3390;610;600;12
3742;3466;21/11/2019;194;1610;290;74;4
3744;3467;21/11/2019;575;1271;229;363;2
3749;3468;21/11/2019;2314;583;105;518;4
3750;3469;21/11/2019;1456;1339;241;595;4
3751;3470;21/11/2019;976;847;153;170;1
3752;3471;21/11/2019;774;774;139;284;4
3755;3472;21/11/2019;1780;1085;195;380;2
3756;3473;22/11/2019;1778;715;129;313;2
3757;3474;22/11/2019;985;525;95;488;2
3759;3476;22/11/2019;1780;517;93;596;8
3760;3477;22/11/2019;2416;1578;284;99;1
3761;3478;22/11/2019;2446;288;52;373;2
3762;3479;22/11/2019;2287;415;75;313;16
3763;3480;22/11/2019;2216;2712;488;558;4
3765;3481;22/11/2019;547;1610;290;604;4
3767;3483;22/11/2019;2373;4017;723;506;1
3768;3484;22/11/2019;155;1017;183;94;4
3769;3485;22/11/2019;197;949;171;331;4
3778;3487;23/11/2019;1744;2575;463;511;2
3779;3488;23/11/2019;2151;563;101;600;2
3780;3489;23/11/2019;1774;631;113;325;2
3781;3490;23/11/2019;1079;3898;702;413;2
3782;3491;23/11/2019;574;498;90;407;6
3783;3492;23/11/2019;1775;1881;339;159;4
3785;3494;23/11/2019;526;831;149;567;4
3786;3495;23/11/2019;574;1030;185;511;2
3788;3496;23/11/2019;573;602;108;539;12
3789;3497;23/11/2019;813;5237;943;22;4
3792;3499;23/11/2019;1133;898;162;25;2
3794;3501;23/11/2019;575;1907;343;363;4
3795;3502;23/11/2019;194;898;162;6;4
3796;3503;23/11/2019;192;824;148;284;1
3817;3505;25/11/2019;197;983;177;388;1
3818;3506;25/11/2019;1348;733;132;546;2
3819;3507;25/11/2019;661;847;153;266;1
3820;3508;25/11/2019;92;530;95;485;4
3821;3509;25/11/2019;526;831;149;574;4
3822;3510;25/11/2019;499;797;143;325;1
3823;3511;25/11/2019;2424;250;45;592;12
3824;3512;25/11/2019;519;2034;366;332;2
3826;3514;25/11/2019;543;203;37;170;2
3828;3516;25/11/2019;652;290;52;284;1
3850;3517;26/11/2019;2424;245;44;537;4
3851;3518;26/11/2019;1422;2779;500;177;8
3852;3519;26/11/2019;519;1288;232;604;4
3856;3521;26/11/2019;1796;199;36;231;1
3857;3522;26/11/2019;194;225;40;159;4
3858;3523;26/11/2019;498;714;129;68;4
3859;3524;26/11/2019;519;678;122;308;8
3862;3526;26/11/2019;220;415;75;56;4
3864;3527;26/11/2019;574;1000;180;447;4
3865;3528;26/11/2019;1803;1402;252;539;1
3867;3529;2/01/2019;993;622;112;238;12
3868;3530;2/01/2019;224;2898;522;22;2
3870;3531;2/01/2019;2418;368;66;266;8
3872;3533;2/01/2019;2039;541;97;159;4
3873;3534;2/01/2019;374;817;147;161;1
3874;3535;2/01/2019;118;284;51;99;2
3878;3537;2/01/2019;2310;1067;192;323;1
3879;3538;2/01/2019;1644;237;43;284;8
3880;3539;2/01/2019;166;2000;360;447;4
3883;3540;2/01/2019;884;610;110;82;4
3884;3541;2/01/2019;978;763;137;596;4
3888;3542;2/01/2019;1793;797;143;179;1
3890;3544;2/01/2019;2528;198;36;604;4
3891;3545;2/01/2019;884;627;113;139;4
3892;3546;2/01/2019;215;714;129;292;8
3894;3548;3/01/2019;2240;339;61;284;1
3895;3549;3/01/2019;224;254;46;99;4
3896;3550;3/01/2019;2416;831;149;99;4
3898;3552;3/01/2019;905;1261;227;396;1
3901;3554;3/01/2019;1506;2212;398;284;4
3902;3555;3/01/2019;701;2457;442;284;2
3903;3556;3/01/2019;2109;805;145;231;2
3904;3557;3/01/2019;2299;1410;254;159;4
3905;3558;3/01/2019;2362;3053;550;488;2
3907;3560;3/01/2019;2388;675;121;99;4
3909;3562;4/01/2019;162;678;122;219;20
3911;3563;4/01/2019;481;3051;549;74;4
3913;3564;4/01/2019;92;2288;412;165;4
9304;3565;11/01/2019;2840;1651;0;284;2
9305;3566;26/11/2019;672;808;146;284;1
9307;3567;27/11/2019;2535;238;0;284;3
9309;3568;28/11/2019;1748;1154;0;284;4
9310;3569;5/12/2019;1793;821;0;284;2
9311;3570;6/12/2019;166;522;0;284;3
9312;3571;6/12/2019;135;1362;0;284;1
9313;3572;9/12/2019;2426;551;0;284;2
9314;3573;12/12/2019;223;449;0;284;1
9316;3574;30/12/2019;2445;740;0;284;1
13826;3575;6/01/2020;1116;994;0;284;2
13827;3576;9/01/2020;1769;1127;0;284;4
15254;3577;10/01/2020;991;2353;0;284;1
15256;3578;16/01/2020;2044;527;0;284;2
15257;3579;16/01/2020;1574;403;0;284;4
9318;3580;12/12/2019;1443;1014;0;284;1
15258;3581;18/01/2020;1748;423;0;284;2
15259;3582;24/01/2020;575;758;0;284;2
3914;3583;26/11/2019;116;527;95;284;2
3930;3585;26/11/2019;2279;811;146;151;2
3931;3586;26/11/2019;1803;675;121;281;8
3933;3587;27/11/2019;498;1424;256;68;2
3934;3588;27/11/2019;2185;1949;351;323;12
3935;3589;27/11/2019;529;2237;403;360;1
3938;3592;27/11/2019;2416;2367;426;99;4
3939;3593;27/11/2019;2416;831;149;575;1
3940;3594;27/11/2019;1509;446;80;264;4
3941;3595;27/11/2019;507;1047;188;148;8
3942;3596;27/11/2019;166;1966;354;288;4
3944;3598;27/11/2019;1773;515;93;506;6
3945;3599;27/11/2019;1780;1551;279;169;4
3946;3600;27/11/2019;2422;9915;1785;581;4
3948;3602;27/11/2019;985;254;46;156;4
3949;3603;27/11/2019;695;1993;359;284;4
3963;3604;28/11/2019;1803;1402;252;231;4
3966;3606;28/11/2019;1780;2068;372;331;1
3967;3607;28/11/2019;2188;1285;231;66;2
3968;3608;28/11/2019;2109;847;153;313;4
3969;3609;28/11/2019;2470;1146;206;317;4
3970;3610;28/11/2019;51;915;165;76;1
3973;3611;28/11/2019;678;209;38;552;4
3974;3612;28/11/2019;1746;2949;531;150;4
3975;3613;28/11/2019;1133;898;162;25;4
3977;3614;28/11/2019;166;1034;186;351;4
3983;3615;28/11/2019;580;1390;250;407;2
3987;3617;28/11/2019;70;1626;293;284;30
4004;3618;29/11/2019;191;5357;964;280;20
4013;3622;29/11/2019;525;2237;403;169;12
4014;3623;29/11/2019;525;2237;403;264;20
4015;3624;29/11/2019;523;3623;652;99;12
4016;3625;29/11/2019;525;2237;403;501;8
4017;3626;29/11/2019;525;1492;268;351;4
4018;3627;29/11/2019;525;746;134;281;8
4020;3628;29/11/2019;525;1424;256;331;9
4021;3629;29/11/2019;525;1602;288;499;20
4022;3630;29/11/2019;525;3542;638;99;14
